School of Business International Merit Scholarship,This merit-based scholarship is open to international-fee-paying students applying for an undergraduate degree in the University of Leicester School of Business. ...,https://www.scholarshipportal.com/scholarship/school-of-business-international-merit-scholarship,Bachelor,"£3,000 per year",NA,NA
Global Study Centre International Merit Scholarship,"This scholarship is for international students who have completed a pathway programme at the Leicester Global Study Centre (LGSC) and are beginning a full-time, campus-based, undergraduate degree at the University of Leicester. ...",https://www.scholarshipportal.com/scholarship/global-study-centre-international-merit-scholarship,Bachelor,£3000 - £5000 per year,NA,NA
UEA+Sport Team Scholarship,"If you are an aspiring student athlete playing basketball, football or netball - either prospectively or currently studying at UEA - they offer support in your journey to achieve your highest potential both academically and on the...",https://www.scholarshipportal.com/scholarship/ueasport-team-scholarship,"Bachelor, , Master, , Phd",NA,NA,NA
UEA+Sport Individual Scholarship,"UEA+Sport offers a wide range of facilities and support for the top athletes and sporting programmes, ensuring you have the best possible opportunities to maximize your potential whilst studying at UEA. ...",https://www.scholarshipportal.com/scholarship/ueasport-individual-scholarship,"Bachelor, , Master, , Phd",£1500 per year,31-Aug-22,NA
UEA Sub-Saharan Africa Award,UEA Sub-Saharan Africa Award is available to all students from the selected countries that are applying to a postgraduate course at UEA. ...,https://www.scholarshipportal.com/scholarship/uea-sub-saharan-africa-award,"Master, , Phd","£4,000 - £5,000 in tuition fees",NA,NA
INTO UEA Newton Scholarship,INTO UEA Newton Scholarship is available to A-Level students progressing to programmes at UEA. ...,https://www.scholarshipportal.com/scholarship/into-uea-newton-scholarship,Bachelor,"£3,000 - £5,000",NA,NA
"MA Arts of Africa, Oceania And The Americas Scholarships","This MA, run by the Sainsbury Research Unit, provides candidates with detailed knowledge of the visual arts, historical and contemporary, of Africa, Oceania and the Americas. Employing anthropological, archaeological and art-histo...",https://www.scholarshipportal.com/scholarship/ma-arts-of-africa-oceania-and-the-americas-scholarships,"Master, , Phd",NA,20-Mar-23,NA
UEA India Award,UEA India Award is available to all students applying for a postgraduate course at UEA. ...,https://www.scholarshipportal.com/scholarship/uea-india-award,"Master, , Phd","£4,000 - £5,000 in tuition fees",NA,NA
LLM: University of Lagos Law School Scholarship,"In recognition of the developing relationship between the UEA Law School and UNILAG School of Law, UEA Law School will consider offering 2 tuition fee Scholarships to UNILAG Law Student(s) who are currently studying at or have rec...",https://www.scholarshipportal.com/scholarship/llm-university-of-lagos-law-school-scholarship,"Master, , Phd",£9250 for tuition fees,NA,NA
LLM: Yeditepe University (Turkey) Full-Fee Scholarship,"In recognition of the close relationship between the Law School and Yeditepe University, the School will consider offering one full scholarship to the best performing applicant recommended by the Dean of Yeditepe Law School. ...",https://www.scholarshipportal.com/scholarship/llm-yeditepe-university-turkey-full-fee-scholarship,"Master, , Phd",£18500 for tuition fees,NA,NA
LLM: Academic Excellence Scholarship,The LLM Academic Excellence Scholarships are open to all eligible candidates to whom the Law School has made an offer. ...,https://www.scholarshipportal.com/scholarship/llm-academic-excellence-scholarship,"Master, , Phd","£500 and £2,000 for tuition fees",NA,NA
Bepko Scholars and Fellows Program,"The Bepko Scholars and Fellows Program is designed for students who demonstrate integrity, dedication, leadership, and a commitment to service. ...",https://www.scholarshipportal.com/scholarship/bepko-scholars-and-fellows-program,"Bachelor, , Master, , Phd","$5,000 per year for four years",01-Nov-22,NA
International Country Award,"​This scholarship is​ an automatic award for students who are a national of, or domiciled in the requested countries at time of application. ...",https://www.scholarshipportal.com/scholarship/international-country-award,Bachelor,£4000,NA,NA
Actuarial Science Scholarship,"The UEA Actuarial Science Scholarship is available for those achieving AAA at A level, including an A in maths and studying BSc Actuarial Science at UEA. ...",https://www.scholarshipportal.com/scholarship/actuarial-science-scholarship,Bachelor,£6000,NA,NA
Music Centre Award,"UEA Music Centre awards a number of Music Centre Awards every year, to new and current students who show exceptional musical achievement and commitment. ...",https://www.scholarshipportal.com/scholarship/music-centre-award,"Bachelor, , Master, , Phd",£800,07-Oct-22,NA
INTO UEA Foundation Scholarship,These scholarships reward performance on your INTO UEA International Foundation. An unlimited number of awards are available depending on the grades you achieve. ...,https://www.scholarshipportal.com/scholarship/into-uea-foundation-scholarship,Bachelor,"£1,500 to £5,000",NA,NA
University of East Anglia - Chevening (20%),"Chevening offers a unique opportunity for future leaders, influencers, and decision-makers from all over the world to develop professionally and academically, network extensively, experience UK culture, and build lasting positive ...",https://www.scholarshipportal.com/scholarship/university-of-east-anglia-chevening-20percent,Phd,NA,NA,NA
Merit Scholarships for Transfer Students,IUPUI awards a limited number of merit scholarships to incoming international transfer students each year. ...,https://www.scholarshipportal.com/scholarship/merit-scholarships-for-transfer-students,"Bachelor, , Master, , Phd",NA,01-Dec-22,NA
Plater International Scholars Program,The Plater International Scholars Program is designed for exceptional incoming freshmen with an interest in international affairs and cross-cultural experiences. ...,https://www.scholarshipportal.com/scholarship/plater-international-scholars-program,"Bachelor, , Master, , Phd","$27,000 per year for up to four years",01-Nov-22,NA
The School of Education Direct Admit Scholars Program,Students who have been invited to join the School of Education Direct Admit Scholars program are also invited to complete the Selective Scholarship Application (SSA) to be considered for School of Education scholarships. ...,https://www.scholarshipportal.com/scholarship/the-school-of-education-direct-admit-scholars-program,"Bachelor, , Master, , Phd","Awards vary from $1,000 to $3,000 per year",01-Nov-22,NA
"The Luddy School of Informatics, Computing, and Engineering Scholarship Programs","The Luddy School of Informatics, Computing, and Engineering recognizes academically successful resident and non-resident students through diverse scholarships and the direct admit community. ...",https://www.scholarshipportal.com/scholarship/the-luddy-school-of-informatics-computing-and-engineering-scholarship-programs,"Bachelor, , Master, , Phd","Award amounts vary from $500 to $3,000 per year",01-Nov-22,NA
The O’Neill School of Public and Environmental Affairs,The O’Neill School of Public and Environmental Affairs uses the Selective Scholarship Application to recognize high achieving resident and non-resident students with various awards. ...,https://www.scholarshipportal.com/scholarship/the-oneill-school-of-public-and-environmental-affairs,"Bachelor, , Master, , Phd",NA,01-Nov-22,NA
Burnett/Masters Junior Scholars Award,The Burnett/Masters Junior Scholars Award is a one-time non-renewable scholarship awarded to full-time Hutton Honors College undergraduates who are entering their third year at IU. ...,https://www.scholarshipportal.com/scholarship/burnettmasters-junior-scholars-award,Bachelor,NA,23-Sep-22,NA
Wells Scholars Program,"The Wells Scholars Program makes awards annually to 18–22 incoming freshmen who have shown exceptional academic accomplishment and promise, fine character and leadership, significant involvement in extracurricular activities, conc...",https://www.scholarshipportal.com/scholarship/wells-scholars-program,"Bachelor, , Master, , Phd",NA,01-Nov-22,NA
University of Liverpool Commonwealth Postgraduate Bursary,The University of Liverpool Commonwealth Postgraduate Bursary fee reduction for students from Commonwealth countries new to studying at the University of Liverpool on master’s programmes. ...,https://www.scholarshipportal.com/scholarship/university-of-liverpool-commonwealth-postgraduate-bursary,"Master, , Phd","£2,000 fee reduction",NA,NA
